,País,Tipo_Base_de_Dados,Ano,Cod_Estado,Estado,Cod_Município,Município,Nível_dos_Dados,Ocorrência,Tipo_de_Violência,Sexo,Faixa_Etária,Raça,Arma,Agressor,Violência_Doméstica,Quantidade_de_Casos,Taxa,População
280066,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Importunação Ofensiva ao Pudor,Violência Sexual,Mulher,45-65,,Por Escrito,,Não,1,,
280067,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Importunação Ofensiva ao Pudor,Violência Sexual,Mulher,45-65,,Não Especificado,,Não,5,,
280068,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Importunação Ofensiva ao Pudor,Violência Sexual,Mulher,45-65,,Sem Armas,,Não,1,,
280069,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,0-14,,Sem Armas,,Não,4,,
280070,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,15-29,,Por Escrito,,Não,3,,
280071,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,15-29,,Meio Eletrônico,,Não,19,,
280072,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,15-29,,Não Especificado,,Não,2,,
280073,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,15-29,,Sem Armas,,Não,76,,
280074,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,30-44,,Por Escrito,,Não,1,,
280075,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,30-44,,Meio Eletrônico,,Não,11,,
280076,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,30-44,,Sem Armas,,Não,77,,
280077,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,45-65,,Por Escrito,,Não,2,,
280078,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,45-65,,Meio Eletrônico,,Não,5,,
280079,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,45-65,,Sem Armas,,Não,151,,
280080,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,65+,,Meio Eletrônico,,Não,1,,
280081,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,65+,,Sem Armas,,Não,29,,
280082,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,0-14,,Sem Armas,,Não,57,,
280083,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,0-14,,Arma Branca,,Não,5,,
280084,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,0-14,,Não Especificado,,Não,21,,
280085,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,0-14,,Queimadura,,Não,1,,
280086,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,0-14,,Veículo,,Não,1,,
280087,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,15-29,,Sem Armas,,Não,484,,
280088,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,15-29,,Arma Branca,,Não,103,,
280089,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,15-29,,Arma de Fogo,,Não,7,,
280090,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,15-29,,Não Especificado,,Não,64,,
280091,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,15-29,,Outras,,Não,1,,
280092,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,15-29,,Queimadura,,Não,3,,
280093,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,30-44,,Sem Armas,,Não,294,,
280094,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,30-44,,Arma Branca,,Não,53,,
280095,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,30-44,,Arma de Fogo,,Não,2,,
280096,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,30-44,,Não Especificado,,Não,51,,
280097,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,30-44,,Outras,,Não,6,,
280098,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,45-65,,Sem Armas,,Não,248,,
280099,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,45-65,,Arma Branca,,Não,58,,
280100,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,45-65,,Arma de Fogo,,Não,1,,
280101,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,45-65,,Não Especificado,,Não,47,,
280102,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,45-65,,Outras,,Não,5,,
280103,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,45-65,,Queimadura,,Não,1,,
280104,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,45-65,,Veículo,,Não,1,,
280105,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,65+,,Sem Armas,,Não,25,,
280106,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,65+,,Arma Branca,,Não,3,,
280107,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,65+,,Não Especificado,,Não,9,,
280108,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa Seguida de Morte,Violência Física,Mulher,15-29,,Sem Armas,,Não,1,,
280109,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa Seguida de Morte,Violência Física,Mulher,30-44,,Sem Armas,,Não,1,,
280110,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Supressão de Documento,Violência Patrimonial,Mulher,15-29,,Não Especificado,,Não,2,,
280111,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Supressão de Documento,Violência Patrimonial,Mulher,45-65,,Não Especificado,,Não,1,,
280112,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de estupro,Violência Sexual,Mulher,0-14,,Não Especificado,,Não,1,,
280113,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de estupro,Violência Sexual,Mulher,15-29,,Sem Armas,,Não,1,,
280114,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de estupro,Violência Sexual,Mulher,15-29,,Não Especificado,,Não,6,,
280115,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de estupro,Violência Sexual,Mulher,30-44,,Não Especificado,,Não,2,,
280116,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,0-14,,Arma de Fogo,,Não,2,,
280117,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,15-29,,Arma Branca,,Não,5,,
280118,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,15-29,,Arma de Fogo,,Não,8,,
280119,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,15-29,,Queimadura,,Não,2,,
280120,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,15-29,,Veículo,,Não,3,,
280121,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,30-44,,Arma Branca,,Não,5,,
280122,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,30-44,,Arma de Fogo,,Não,4,,
280123,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,30-44,,Não Especificado,,Não,1,,
280124,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,45-65,,Arma Branca,,Não,1,,
280125,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,45-65,,Arma de Fogo,,Não,4,,
280126,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,45-65,,Queimadura,,Não,1,,
280127,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,45-65,,Veículo,,Não,1,,
280128,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,65+,,Sem Armas,,Não,1,,
280129,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,65+,,Arma Branca,,Não,1,,
280130,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,65+,,Arma de Fogo,,Não,1,,
280131,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,15-29,,Não Especificado,,Não,4,,
280132,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,15-29,,Sem Armas,,Não,6,,
280133,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,30-44,,Sem Armas,,Não,1,,
280134,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,30-44,,Não Especificado,,Não,4,,
280135,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,30-44,,Sem Armas,,Não,3,,
280136,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,45-65,,Sem Armas,,Não,1,,
280137,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,45-65,,Arma Branca,,Não,1,,
280138,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,45-65,,Não Especificado,,Não,1,,
280139,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,45-65,,Sem Armas,,Não,10,,
280140,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,65+,,Não Especificado,,Não,2,,
280141,Brasil,Segurança,2015,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,65+,,Sem Armas,,Não,1,,
310639,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,0-14,,Arma Branca,,Não,7,,
310640,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,0-14,,Arma de Fogo,,Não,1,,
310641,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,0-14,,Por Escrito,,Não,2,,
310642,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,0-14,,Meio Eletrônico,,Não,5,,
310643,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,0-14,,Não Especificado,,Não,5,,
310644,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,0-14,,Sem Armas,,Não,73,,
310645,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,15-29,,Arma Branca,,Não,84,,
310646,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,15-29,,Arma de Fogo,,Não,29,,
310647,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,15-29,,Por Escrito,,Não,24,,
310648,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,15-29,,Meio Eletrônico,,Não,85,,
310649,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,15-29,,Não Especificado,,Não,54,,
310650,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,15-29,,Queimadura,,Não,1,,
310651,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,15-29,,Sem Armas,,Não,1029,,
310652,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,30-44,,Arma Branca,,Não,40,,
310653,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,30-44,,Arma de Fogo,,Não,14,,
310654,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,30-44,,Por Escrito,,Não,24,,
310655,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,30-44,,Meio Eletrônico,,Não,49,,
310656,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,30-44,,Não Especificado,,Não,42,,
310657,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,30-44,,Queimadura,,Não,2,,
310658,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,30-44,,Sem Armas,,Não,920,,
310659,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,45-65,,Arma Branca,,Não,67,,
310660,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,45-65,,Arma de Fogo,,Não,18,,
310661,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,45-65,,Por Escrito,,Não,25,,
310662,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,45-65,,Meio Eletrônico,,Não,39,,
310663,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,45-65,,Não Especificado,,Não,47,,
310664,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,45-65,,Queimadura,,Não,1,,
310665,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,45-65,,Sem Armas,,Não,1094,,
310666,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,65+,,Arma Branca,,Não,9,,
310667,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,65+,,Arma de Fogo,,Não,1,,
310668,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,65+,,Por Escrito,,Não,4,,
310669,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,65+,,Meio Eletrônico,,Não,4,,
310670,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,65+,,Não Especificado,,Não,6,,
310671,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,65+,,Sem Armas,,Não,154,,
310672,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,não especificado,,Sem Armas,,Não,1,,
310673,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Assédio Sexual,Violência Sexual,Mulher,0-14,,Meio Eletrônico,,Não,1,,
310674,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Assédio Sexual,Violência Sexual,Mulher,0-14,,Sem Armas,,Não,1,,
310675,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Assédio Sexual,Violência Sexual,Mulher,15-29,,Não Especificado,,Não,1,,
310676,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Assédio Sexual,Violência Sexual,Mulher,15-29,,Sem Armas,,Não,2,,
310677,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Assédio Sexual,Violência Sexual,Mulher,30-44,,Não Especificado,,Não,1,,
310678,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Assédio Sexual,Violência Sexual,Mulher,45-65,,Sem Armas,,Não,1,,
310679,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ato Obsceno,Violência Sexual,Mulher,0-14,,Por Escrito,,Não,1,,
310680,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ato Obsceno,Violência Sexual,Mulher,0-14,,Não Especificado,,Não,1,,
310681,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ato Obsceno,Violência Sexual,Mulher,15-29,,Não Especificado,,Não,1,,
310682,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ato Obsceno,Violência Sexual,Mulher,15-29,,Sem Armas,,Não,1,,
310683,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ato Obsceno,Violência Sexual,Mulher,30-44,,Não Especificado,,Não,1,,
310684,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Ato Obsceno,Violência Sexual,Mulher,45-65,,Por Escrito,,Não,1,,
310685,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,15-29,,Meio Eletrônico,,Não,2,,
310686,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,15-29,,Sem Armas,,Não,17,,
310687,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,30-44,,Por Escrito,,Não,3,,
310688,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,30-44,,Meio Eletrônico,,Não,3,,
310689,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,30-44,,Sem Armas,,Não,12,,
310690,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,45-65,,Por Escrito,,Não,1,,
310691,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,45-65,,Meio Eletrônico,,Não,5,,
310692,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,45-65,,Sem Armas,,Não,20,,
310693,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,65+,,Sem Armas,,Não,3,,
310694,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Constrangimento ilegal,Violência Psicológica,Mulher,0-14,,Não Especificado,,Não,3,,
310695,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Constrangimento ilegal,Violência Psicológica,Mulher,15-29,,Não Especificado,,Não,6,,
310696,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Constrangimento ilegal,Violência Psicológica,Mulher,30-44,,Não Especificado,,Não,8,,
310697,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Constrangimento ilegal,Violência Psicológica,Mulher,45-65,,Não Especificado,,Não,3,,
310698,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Constrangimento ilegal,Violência Psicológica,Mulher,65+,,Não Especificado,,Não,1,,
310699,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,0-14,,Sem Armas,,Não,1,,
310700,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,15-29,,Arma Branca,,Não,8,,
310701,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,15-29,,Arma de Fogo,,Não,1,,
310702,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,15-29,,Não Especificado,,Não,45,,
310703,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,15-29,,Queimadura,,Não,3,,
310704,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,15-29,,Sem Armas,,Não,15,,
310705,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,15-29,,Veículo,,Não,1,,
310706,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,30-44,,Arma Branca,,Não,15,,
310707,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,30-44,,Não Especificado,,Não,71,,
310708,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,30-44,,Queimadura,,Não,3,,
310709,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,30-44,,Sem Armas,,Não,20,,
310710,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,45-65,,Arma Branca,,Não,19,,
310711,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,45-65,,Arma de Fogo,,Não,1,,
310712,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,45-65,,Não Especificado,,Não,146,,
310713,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,45-65,,Queimadura,,Não,7,,
310714,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,45-65,,Sem Armas,,Não,27,,
310715,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,45-65,,Veículo,,Não,6,,
310716,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,65+,,Arma Branca,,Não,5,,
310717,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,65+,,Não Especificado,,Não,15,,
310718,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,65+,,Sem Armas,,Não,7,,
310719,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Dano,Violência Patrimonial,Mulher,65+,,Veículo,,Não,2,,
310720,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Difamação,Violência Moral,Mulher,0-14,,Por Escrito,,Não,1,,
310721,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Difamação,Violência Moral,Mulher,0-14,,Meio Eletrônico,,Não,2,,
310722,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Difamação,Violência Moral,Mulher,15-29,,Por Escrito,,Não,5,,
310723,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Difamação,Violência Moral,Mulher,15-29,,Meio Eletrônico,,Não,41,,
310724,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Difamação,Violência Moral,Mulher,15-29,,Sem Armas,,Não,22,,
310725,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Difamação,Violência Moral,Mulher,30-44,,Por Escrito,,Não,5,,
310726,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Difamação,Violência Moral,Mulher,30-44,,Meio Eletrônico,,Não,14,,
310727,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Difamação,Violência Moral,Mulher,30-44,,Outras,,Não,1,,
310728,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Difamação,Violência Moral,Mulher,30-44,,Sem Armas,,Não,33,,
310729,Brasil,Segurança,2016,31,Minas Gerais,313670,Juiz De Fora,Município,Difamação,Violência Moral,Mulher,45-65,,Por Escrito,,Não,6,,
